FONT                                                                   ;ISBOLD;ISITALIC;ONLINE;;ONPAGE;ORDER;PUBLICATION       ;SIZE;TEXT
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;40.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Alternative Namen
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;41.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Elfenbeintraum, Götterblut (Mittelreich), Weiß (Gareth)Der aus der Vragieswurzel hergestellte Boronwein wird getrunken und hat ein leicht lakritzartiges Aroma.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;42.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Stufe
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;43.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;5
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;44.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Art
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;45.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahmegift, pflanzlich
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;46.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Widerstand
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;47.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Zähigkeit
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;48.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahme
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;49.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Boronwein wird in der Regel getrunken.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;50.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Wirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;51.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;2 Stufen
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;52.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Betäubung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;53.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;, schwere Lethargie (alle Fertigkeitsproben –4) / 1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;54.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Betäubung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;55.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;, 1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;56.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Be
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;57.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;-rauscht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;58.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;, leichte Lethargie (alle Fertigkeitsproben –2)
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;59.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Nebenwirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;60.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;1 Stufe
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;61.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Verwirrung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;62.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;für 2 Stunden, MU –4, Nachteil
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;63.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Schlechte Eigenschaft (Jähzorn)
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;64.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;(falls schon vorhanden, ist die Probe auf
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;65.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Willenskraft
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;66.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;, um den Jähzorn zu unterdrücken, um –1 erschwert) Überdosierung: Giftprobe gelingt automatisch, 3W20 SP
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;67.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Beginn
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;68.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;1W6 Minuten
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;69.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Dauer
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;70.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;2 Stunden
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;71.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Legalität
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;72.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;illegal
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;73.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Wert/Preis
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;74.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;70 Silbertaler / 100 Silbertaler
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;75.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Besonderheiten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;76.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Nach jeder Anwendung muss eine Probe auf
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;77.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Zechen
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;78.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;–3 abgelegt werden, ansonsten treten die Nebenwirkungen ein.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;79.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Sucht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;80.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;16-20 auf 1W20 (Probe bei jeder Anwendung fällig)<br> 1 Anwendung alle 1W3 Tage
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;81.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Cheriacha
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;82.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;83.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Alternative Namen
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;84.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Bunter Eunuch (Horasreich, Meridiana), Cheriacha (Tulamiden), Novadikraut (Mittelaventurien)
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;85.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Das aus dem getrockneten Kaktusfleisch des Cheria-Kak
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;86.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;-tus gewonnene Rauschmittel Cheriacha verschafft dem Anwender zunächst eine wohlige Lethargie, die für etwa die erste Hälfte des Rausches mit leichten Halluzinationen in Form von Farben und Gerüchen verbunden ist. Regelmäßiger Konsum über einen zu langen Zeitraum führt jedoch zu Apathie und zeitweiliger Impotenz.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;87.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Stufe
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;88.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;4
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;89.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Art
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;90.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahmegift, pflanzlich
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;91.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Widerstand
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;92.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Zähigkeit
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;93.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahme
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;94.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Cheriacha wird in einer Wasserpfeife geraucht.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;95.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Wirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;96.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;2 Stufen
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;97.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Berauscht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;98.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;/ 1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;99.0  ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Berauscht
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;100.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Nebenwirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;101.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;bei Sucht am Ende der Wirkungsdauer Apathie (1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;102.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Paralyse
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;103.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;) und zeitweilige Impotenz für 1W3 Tage
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;104.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Überdosierung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;105.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;keine Auswirkungen
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;106.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Beginn
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;107.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;30 KR
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;108.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Dauer
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;109.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;15 Minuten
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;110.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Legalität
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;111.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;legal
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;112.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Wert/Preis
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;113.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;15 Silbertaler / 20 Silbertaler
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;114.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Sucht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;115.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;1-2 auf 1W20 (Probe bei jeder 5. Anwendung fällig)<br> 1 Anwendung alle 1W6 Tage
PDType0Font/PDCIDFontType2, PostScript name: TYWQNC+GentiumBasic-Bold  ;true  ;false   ;116.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Dornrosenöl
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;117.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;118.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Alternative Namen
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;119.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Belkelels DuftDornrosenöl wird aus den belkelelgefälligen Dornrosen gewonnen und kann als ein berauschendes Parfüm genutzt werden, um andere Personen durch den betörenden Duft für sich einzunehmen. Zu viel Öl kann aber auch zu einer stundenlangen Handlungsunfähigkeit führen, während die Anwenderin sich selbst zu befriedigen versucht.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;120.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Stufe
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;121.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;6
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;122.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Art
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;123.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Atemgift, pflanzlich
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;124.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Widerstand
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;125.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Seelenkraft
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;126.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahme
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;127.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Der Geruch des Dornrosenöls muss eingeatmet werden.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;128.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Wirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;129.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Für die Anwenderin sind Proben auf
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;130.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Betören (Anbändeln
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;131.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;oder
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;132.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Aufhübschen)
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;133.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;gegenüber allen Kulturschaffenden in einem Radius von 3 Schritt, die den Geruch des Öls länger als 1 Minute eingeatmet haben, um +1 erleichtert. / –
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;134.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Nebenwirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;135.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;keine
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;136.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Überdosierung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;137.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;1W3 SP, Status
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;138.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Handlungsunfähig
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;139.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;für 8 Stunden, wenn Probe auf
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;140.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Selbstbeherrschung (Hand-
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;141.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;lungsfähigkeit bewahren)
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;142.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;misslingt
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;143.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Beginn
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;144.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;sofort
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;145.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Dauer
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;146.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;24 Stunden
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;147.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Legalität
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;148.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;illegal
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;149.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Wert/Preis
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;150.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;25 Silbertaler / 35 Silbertaler
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;151.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Besonderheiten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;152.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Anwenderin ist während der Nutzung des Öls sexuell erregt.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;153.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;Sucht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;154.0 ;;155   ;-1.0 ;Archiv_der_Kräuter;1000;1-5 auf 1W20 (Probe bei jeder Anwendung fällig)<br> 1 Anwendung alle 1W3 Tage
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;1.0   ;;156   ;-1.0 ;Archiv_der_Kräuter;1000;Einbeerentrank
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;2.0   ;;156   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;3.0   ;;156   ;-1.0 ;Archiv_der_Kräuter;1000;Einbeerentrank wird aus der vierblättrigen Einbeere ge-
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;4.0   ;;156   ;-1.0 ;Archiv_der_Kräuter;1000;wonnen und ist eines der häufigsten Heilmittel
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;5.0   ;;156   ;-1.0 ;Archiv_der_Kräuter;1000;des Mittelreichs. Seine potente Wirkung schlägt jedoch schnell in Sucht und Leid um, weshalb er gewöhnlich nur für schweres Ungemach bemüht wird.
